Date,Time,batt_volt_Min,logger_temp,short_up_Avg,short_dn_Avg,long_up_Avg,long_dn_Avg,cnr4_T_C_Avg,cnr4_T_K_Avg,long_up_corr_Avg,long_dn_corr_Avg,Rs_net_Avg,Rl_net_Avg,albedo_Avg,Rn_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,Temp_C_Avg(1),Temp_C_Avg(2),Temp_C_Avg(3),Temp_C_Avg(4),H. suelo 60,Result2_Avg,T. suelo 60 cm,Result4_Avg,Result5_Avg,Result6_Avg,Result7_Avg,Result8_Avg,Result9_Avg,Riego
21/09/2018,18:00:00,12.55,36.76,78.72,17.17,-62.37,-11.55,35.08,308.23,449.42,500.24,61.55,-50.82,0.22,10.74,35.14,45.34,1.68,289.60,16.80,41.59,43.80,42.81,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.94,18.77,14.45,17.33,0.00
21/09/2018,18:30:00,12.44,35.61,12.49,3.69,-58.28,-7.29,33.34,306.49,442.08,493.06,8.80,-50.99,0.42,-42.19,33.24,51.45,2.70,269.67,18.99,39.67,41.56,40.60,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.95,18.76,14.45,17.33,0.00
21/09/2018,19:00:00,12.41,34.17,-2.72,0.97,-55.03,-3.72,31.83,304.98,435.48,486.80,-3.69,-51.31,-0.37,-55.00,31.83,55.47,2.59,270.50,13.42,37.09,38.64,37.77,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.98,18.75,14.48,17.31,0.00
21/09/2018,19:30:00,12.37,33.01,-2.78,1.18,-52.63,-3.01,31.02,304.17,432.70,482.32,-3.95,-49.62,-0.43,-53.57,31.06,57.45,2.45,253.70,12.76,35.02,36.24,35.51,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,14.03,18.71,14.53,17.28,0.00
21/09/2018,20:00:00,12.34,32.06,-2.67,0.98,-49.31,-2.78,30.27,303.42,431.25,477.78,-3.65,-46.53,-0.37,-50.18,30.30,57.54,2.33,250.97,12.73,33.42,34.33,33.74,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,14.16,18.56,14.68,17.14,0.00
21/09/2018,20:30:00,12.30,31.20,-2.38,1.18,-45.79,-2.71,29.49,302.64,429.88,472.97,-3.56,-43.08,-0.51,-46.64,29.53,61.07,1.77,253.90,11.56,31.98,32.61,32.16,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,14.17,18.53,14.68,17.12,0.00
21/09/2018,21:00:00,12.26,30.34,-2.15,1.20,-44.30,-4.31,28.71,301.86,426.47,466.46,-3.35,-39.99,-0.56,-43.34,28.64,67.95,1.26,247.50,6.86,30.55,30.91,30.59,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,14.20,18.52,14.71,17.10,0.00
21/09/2018,21:30:00,12.22,29.41,-1.78,1.26,-42.44,-4.32,27.83,300.98,422.88,461.00,-3.04,-38.12,-0.73,-41.17,27.49,73.95,1.26,239.30,4.88,28.94,29.08,28.86,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,14.15,18.54,14.67,17.12,0.00
21/09/2018,22:00:00,12.19,28.54,-1.64,1.52,-42.11,-3.41,27.09,300.24,418.64,457.34,-3.16,-38.70,-0.95,-41.87,26.85,78.00,0.85,229.77,6.30,27.42,27.34,27.24,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,14.13,18.55,14.64,17.13,0.00
21/09/2018,22:30:00,12.15,27.74,-0.82,2.36,-40.95,-3.24,26.68,299.83,417.31,455.02,-3.17,-37.71,-3.41,-40.88,26.22,82.23,0.82,218.80,4.33,26.04,25.77,25.77,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,14.13,18.55,14.64,17.13,0.00
21/09/2018,23:00:00,12.12,27.05,-0.96,2.22,-41.05,-3.96,26.48,299.63,415.97,453.06,-3.18,-37.09,-2.49,-40.27,25.65,85.30,0.70,208.23,6.20,24.87,24.41,24.52,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,14.11,18.57,14.62,17.15,0.00
21/09/2018,23:30:00,12.08,26.47,-1.28,2.09,-40.60,-3.86,26.21,299.36,414.75,451.49,-3.36,-36.74,-1.73,-40.11,25.22,87.43,0.64,194.73,5.12,23.89,23.26,23.47,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,14.08,18.58,14.58,17.16,0.00
22/09/2018,00:00:00,12.05,26.01,-0.55,2.23,-39.38,-3.52,25.94,299.09,414.34,450.20,-2.77,-35.86,-6.52,-38.63,25.00,85.30,1.01,224.67,3.49,23.16,22.37,22.69,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.91,18.68,14.42,17.25,0.00
22/09/2018,00:30:00,12.02,25.68,-1.03,1.92,-39.76,-5.32,25.92,299.07,413.86,448.31,-2.96,-34.45,-2.34,-37.40,25.00,82.83,0.93,257.03,5.65,22.67,21.75,22.16,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.84,18.72,14.35,17.29,0.00
22/09/2018,01:00:00,11.98,25.28,-0.54,2.00,-31.37,-3.12,25.28,298.43,418.33,446.58,-2.54,-28.25,-1.09,-30.79,24.54,87.13,0.05,217.90,0.65,22.08,21.02,21.51,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.81,18.74,14.31,17.31,0.00
22/09/2018,01:30:00,11.95,24.96,-1.26,1.04,-33.19,-2.65,25.01,298.16,414.94,445.47,-2.30,-30.54,-0.81,-32.84,24.18,88.63,0.29,163.50,2.42,21.61,20.43,21.00,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.81,18.74,14.31,17.31,0.00
22/09/2018,02:00:00,11.92,24.64,-0.90,1.84,-34.33,-1.19,24.43,297.58,410.29,443.44,-2.74,-33.14,-2.68,-35.88,23.98,89.77,0.77,132.33,4.60,21.13,19.84,20.48,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.80,18.75,14.29,17.32,0.00
22/09/2018,02:30:00,11.89,24.31,-0.98,1.54,-33.33,-0.48,24.06,297.21,409.09,441.94,-2.52,-32.85,-1.94,-35.37,23.70,90.77,1.24,109.93,4.74,20.62,19.24,19.95,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.78,18.76,14.28,17.33,0.00
22/09/2018,03:00:00,11.87,24.05,-0.65,1.92,-33.30,-0.31,23.91,297.06,408.22,441.22,-2.58,-33.00,-6.21,-35.57,23.52,91.47,0.88,113.07,10.59,20.24,18.76,19.53,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.77,18.77,14.27,17.33,0.00
22/09/2018,03:30:00,11.84,23.78,-0.32,2.47,-32.80,-0.35,23.77,296.92,407.89,440.35,-2.79,-32.46,-3.97,-35.25,23.32,92.10,0.65,137.57,5.27,19.85,18.29,19.12,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.78,18.76,14.28,17.33,0.00
22/09/2018,04:00:00,11.82,23.55,-0.65,2.22,-33.62,-0.71,23.73,296.88,406.86,439.77,-2.87,-32.91,-3.91,-35.78,23.21,92.67,0.65,148.77,6.46,19.51,17.87,18.77,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.78,18.76,14.27,17.33,0.00
22/09/2018,04:30:00,11.79,23.35,-0.81,1.44,-33.45,-0.35,23.45,296.60,405.37,438.47,-2.25,-33.10,-2.53,-35.35,23.03,93.27,0.39,87.10,4.24,19.24,17.53,18.47,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.77,18.77,14.27,17.33,0.00
22/09/2018,05:00:00,11.78,23.12,-0.24,1.41,-31.73,0.55,22.99,296.14,404.35,436.63,-1.65,-32.28,-0.83,-33.93,22.81,93.27,0.18,94.53,1.76,18.92,17.14,18.13,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.77,18.77,14.27,17.33,0.00
22/09/2018,05:30:00,11.76,22.92,-0.89,1.44,-32.17,0.46,22.90,296.05,403.40,436.03,-2.33,-32.62,-1.91,-34.96,22.67,93.87,0.97,97.73,7.65,18.63,16.78,17.83,#¡DIV/0!,0.23,0.05,30.71,87.30,0.05,13.77,18.77,14.27,17.33,0.00
22/09/2018,06:00:00,11.75,22.75,-0.73,1.59,-32.47,0.82,22.73,295.88,402.11,435.40,-2.32,-33.29,-1.73,-35.61,22.48,94.17,1.28,88.50,4.08,18.41,16.50,17.59,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.77,18.76,14.27,17.33,0.00
22/09/2018,06:30:00,11.75,22.66,5.47,3.00,-34.55,0.66,22.85,296.00,400.72,435.93,2.48,-35.21,-0.23,-32.74,22.49,94.53,1.17,71.72,4.10,18.34,16.36,17.51,#¡DIV/0!,0.23,0.05,30.70,87.30,0.05,13.78,18.76,14.28,17.33,0.00
22/09/2018,07:00:00,12.69,23.18,61.42,18.60,-40.21,-0.54,24.42,297.57,404.39,444.07,42.81,-39.68,0.31,3.14,23.43,94.25,0.39,72.25,4.87,19.25,17.19,18.42,#¡DIV/0!,0.23,0.05,30.96,87.70,0.05,13.78,18.77,14.28,17.31,0.00
22/09/2018,07:30:00,12.39,24.44,130.10,29.43,-48.60,-4.61,26.99,300.14,411.55,455.54,100.66,-43.99,0.23,56.68,25.19,83.88,0.41,233.33,16.08,21.66,19.60,20.87,#¡DIV/0!,0.23,0.05,31.06,87.80,0.05,13.80,18.71,14.30,17.26,0.00
22/09/2018,08:00:00,13.01,26.34,222.41,41.39,-58.30,-10.81,30.27,303.42,422.28,469.78,181.02,-47.49,0.19,133.52,27.44,70.56,0.75,24.89,15.82,25.32,23.47,24.72,#¡DIV/0!,0.23,0.05,31.08,87.90,0.05,13.91,18.58,14.42,17.11,0.00
22/09/2018,08:30:00,13.15,28.09,315.77,53.81,-63.70,-14.33,32.45,305.60,430.83,480.20,261.96,-49.37,0.17,212.59,29.23,67.07,1.24,47.76,19.80,28.59,27.20,28.23,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.95,18.55,14.47,17.08,0.00
22/09/2018,09:00:00,13.08,29.41,408.68,67.17,-66.02,-12.43,33.58,306.73,435.85,489.44,341.51,-53.59,0.16,287.93,30.50,63.43,1.44,61.34,19.50,30.80,29.96,30.65,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.97,18.55,14.49,17.08,0.00
22/09/2018,09:30:00,13.01,30.36,494.36,79.85,-67.22,-9.57,34.69,307.84,442.00,499.65,414.51,-57.65,0.16,356.86,31.62,58.72,1.54,69.34,20.56,32.44,31.95,32.23,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.98,18.54,14.50,17.08,0.00
22/09/2018,10:00:00,12.97,31.21,566.56,89.13,-71.41,-10.36,36.50,309.65,449.91,510.96,477.42,-61.06,0.16,416.37,32.51,54.17,1.47,57.60,24.77,33.91,33.65,33.57,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,14.00,18.53,14.51,17.06,0.00
22/09/2018,10:30:00,12.95,32.04,629.61,96.54,-74.44,-10.74,38.13,311.28,457.90,521.60,533.07,-63.70,0.15,469.37,33.18,51.66,1.82,51.18,26.83,35.33,35.22,34.97,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,14.00,18.53,14.51,17.06,0.00
22/09/2018,11:00:00,12.93,32.89,682.44,104.90,-72.93,-5.09,38.59,311.74,462.54,530.38,577.54,-67.84,0.15,509.71,34.11,47.66,2.24,46.52,21.53,36.74,36.82,36.47,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,14.01,18.53,14.52,17.06,0.00
22/09/2018,11:30:00,12.92,33.82,720.52,109.42,-73.55,-2.91,39.50,312.65,468.22,538.87,611.10,-70.65,0.15,540.45,35.29,39.84,2.44,58.68,20.59,38.13,38.56,38.15,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,14.02,18.52,14.53,17.05,37.84
22/09/2018,12:00:00,12.93,34.78,749.45,113.06,-75.83,-1.08,40.39,313.54,472.14,546.89,636.40,-74.75,0.15,561.64,36.47,35.12,2.70,65.05,23.48,39.60,40.36,39.87,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.99,18.53,14.51,17.07,54.87
22/09/2018,12:30:00,12.91,35.78,759.14,113.36,-74.31,0.23,40.94,314.09,477.51,552.05,645.79,-74.54,0.15,571.24,37.91,32.76,2.49,85.10,38.97,41.34,42.22,41.62,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,14.00,18.52,14.51,17.06,54.61
22/09/2018,13:00:00,12.94,36.96,750.24,110.55,-77.63,-2.54,41.96,315.11,481.41,556.51,639.69,-75.10,0.15,564.59,38.39,35.02,2.29,56.25,25.41,43.37,44.40,43.59,#¡DIV/0!,0.23,0.05,31.08,87.85,0.05,13.95,18.53,14.47,17.08,54.61
22/09/2018,13:30:00,12.96,37.67,733.34,108.28,-76.85,-3.32,42.12,315.27,483.32,556.86,625.05,-73.54,0.15,551.51,38.47,34.71,2.32,58.98,27.24,44.41,45.69,44.75,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.98,18.52,14.49,17.06,54.61
22/09/2018,14:00:00,12.82,38.47,629.16,92.99,-74.41,-6.80,42.17,315.32,486.10,553.71,536.17,-67.61,0.15,468.55,38.39,36.02,2.16,43.39,20.98,45.72,47.12,46.06,#¡DIV/0!,0.23,0.05,31.08,87.90,0.05,13.97,18.52,14.49,17.06,54.35
22/09/2018,14:30:00,12.70,38.78,562.56,85.10,-64.61,-6.55,41.15,314.30,488.68,546.74,477.47,-58.06,0.15,419.41,38.33,36.46,1.79,65.27,34.90,46.22,47.63,46.47,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.98,18.50,14.50,17.06,54.35
22/09/2018,15:00:00,12.68,39.60,652.75,99.33,-70.41,-7.50,42.08,315.23,489.46,552.37,553.42,-62.91,0.15,490.52,38.90,35.14,2.85,50.78,21.20,47.47,48.99,47.82,#¡DIV/0!,0.23,0.05,31.08,87.90,0.05,13.98,18.48,14.49,17.04,54.35
22/09/2018,15:30:00,12.74,40.01,555.12,86.09,-73.40,-9.12,41.56,314.71,482.78,547.06,469.04,-64.29,0.15,404.75,38.76,32.59,2.09,45.72,26.16,48.23,49.73,48.45,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.95,18.48,14.46,17.04,10.16
22/09/2018,16:00:00,12.67,40.16,261.98,38.92,-55.62,-11.96,40.55,313.70,493.51,537.18,223.06,-43.67,0.14,179.39,38.81,33.53,1.85,81.91,27.05,48.42,50.07,48.68,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.93,18.47,14.44,17.03,0.00
22/09/2018,16:30:00,12.79,38.41,99.42,13.53,-39.72,-4.88,34.58,307.73,468.99,503.83,85.89,-34.84,0.13,51.05,33.49,50.95,5.72,192.93,16.82,45.29,47.02,45.40,#¡DIV/0!,0.23,0.05,31.08,87.90,0.05,13.81,18.51,14.32,17.07,0.00
22/09/2018,17:00:00,12.82,35.43,80.99,13.80,-25.11,3.80,30.88,304.03,459.37,488.28,67.19,-28.91,0.17,38.28,30.45,57.52,3.82,203.17,17.19,39.39,40.81,39.17,#¡DIV/0!,0.22,0.05,31.06,87.80,0.05,13.73,18.56,14.23,17.12,0.00
22/09/2018,17:30:00,12.65,33.88,53.44,9.54,-23.67,2.70,30.74,303.89,459.91,486.28,43.91,-26.37,0.18,17.53,30.32,59.56,2.33,209.50,16.84,36.51,37.43,36.00,#¡DIV/0!,0.22,0.05,31.08,87.87,0.05,13.69,18.58,14.19,17.14,0.00
22/09/2018,18:00:00,12.53,32.95,17.69,4.15,-21.89,1.95,30.62,303.77,460.90,484.73,13.54,-23.83,0.24,-10.30,30.42,59.18,0.85,193.40,19.05,34.99,35.50,34.26,#¡DIV/0!,0.22,0.05,30.86,87.53,0.05,13.68,18.58,14.18,17.14,0.00
22/09/2018,18:30:00,12.45,32.37,6.53,2.98,-21.95,0.56,30.73,303.88,461.54,484.05,3.55,-22.51,0.43,-18.96,30.64,57.80,0.88,124.10,13.80,34.09,34.28,33.23,#¡DIV/0!,0.22,0.05,30.78,87.40,0.05,13.68,18.59,14.18,17.14,0.00
22/09/2018,19:00:00,12.41,31.88,-1.12,0.89,-25.38,-0.43,30.68,303.83,457.81,482.77,-2.02,-24.95,-0.53,-26.97,30.47,55.70,1.55,137.73,12.07,33.36,33.31,32.42,#¡DIV/0!,0.22,0.05,30.79,87.40,0.05,13.68,18.58,14.18,17.14,0.00
22/09/2018,19:30:00,12.38,31.31,-2.04,0.77,-35.20,-2.31,29.99,303.14,443.58,476.47,-2.82,-32.89,-0.38,-35.71,29.97,59.97,1.18,132.83,7.49,32.44,32.19,31.44,#¡DIV/0!,0.22,0.05,30.78,87.40,0.05,13.68,18.59,14.18,17.14,0.00
22/09/2018,20:00:00,12.34,30.50,-2.05,0.94,-34.18,-2.64,28.81,301.96,437.24,468.77,-2.99,-31.54,-0.48,-34.53,28.85,69.26,0.41,103.33,9.43,31.05,30.62,29.99,#¡DIV/0!,0.22,0.05,30.78,87.40,0.05,13.68,18.58,14.18,17.14,0.00
22/09/2018,20:30:00,12.30,29.58,-1.31,0.98,-34.54,-1.02,27.76,300.91,430.35,463.87,-2.30,-33.52,-0.82,-35.82,27.54,75.49,1.06,81.05,8.04,29.41,28.78,28.27,#¡DIV/0!,0.22,0.05,30.78,87.40,0.05,13.68,18.59,14.18,17.14,0.00
22/09/2018,21:00:00,12.26,28.77,-1.07,1.34,-32.49,-0.83,27.39,300.54,430.09,461.75,-2.42,-31.66,-1.91,-34.07,26.92,76.89,1.08,92.47,6.96,27.94,27.12,26.75,#¡DIV/0!,0.22,0.05,30.77,87.40,0.05,13.68,18.59,14.18,17.14,0.00
22/09/2018,21:30:00,12.22,28.21,-0.73,1.24,-31.60,-0.74,27.09,300.24,429.16,460.02,-1.97,-30.86,-2.81,-32.83,26.70,78.16,0.87,63.42,14.30,26.98,26.00,25.77,#¡DIV/0!,0.22,0.05,30.79,87.43,0.05,13.68,18.59,14.18,17.14,0.00
22/09/2018,22:00:00,12.19,27.71,-0.66,1.42,-32.19,-0.98,26.84,299.99,427.00,458.22,-2.08,-31.21,-1.35,-33.30,26.50,79.90,1.11,92.40,5.12,26.18,25.05,24.95,#¡DIV/0!,0.22,0.05,30.83,87.50,0.05,13.68,18.58,14.18,17.14,0.00
22/09/2018,22:30:00,12.15,27.29,-0.66,1.14,-33.27,-1.34,26.73,299.88,425.27,457.21,-1.80,-31.93,-2.40,-33.73,26.16,80.27,1.10,73.87,4.02,25.48,24.23,24.25,#¡DIV/0!,0.22,0.05,30.85,87.53,0.05,13.68,18.58,14.18,17.14,0.00
22/09/2018,23:00:00,12.11,26.99,-0.88,1.09,-33.17,-1.73,26.78,299.93,425.64,457.09,-1.97,-31.45,-1.31,-33.42,26.07,80.93,1.23,79.51,3.30,25.04,23.68,23.80,#¡DIV/0!,0.22,0.05,30.91,87.60,0.05,13.69,18.57,14.19,17.13,0.00
22/09/2018,23:30:00,12.08,26.83,-0.90,1.47,-30.95,-1.06,26.86,300.01,428.40,458.29,-2.37,-29.89,-1.81,-32.26,26.20,79.94,1.64,102.50,4.90,24.84,23.38,23.61,#¡DIV/0!,0.22,0.05,30.94,87.63,0.05,13.69,18.58,14.19,17.13,0.00
23/09/2018,00:00:00,12.05,26.81,-1.02,1.64,-32.23,-1.57,27.03,300.18,428.15,458.80,-2.66,-30.65,-1.64,-33.31,26.56,77.79,1.68,114.73,3.35,24.92,23.38,23.70,#¡DIV/0!,0.22,0.05,31.04,87.80,0.05,13.69,18.58,14.19,17.13,0.00
23/09/2018,00:30:00,12.01,26.69,-1.21,1.51,-34.35,-3.03,26.87,300.02,425.06,456.39,-2.72,-31.33,-1.74,-34.05,26.43,78.57,1.31,115.63,6.92,24.84,23.24,23.62,#¡DIV/0!,0.22,0.05,31.07,87.87,0.05,13.70,18.57,14.20,17.13,0.00
23/09/2018,01:00:00,11.98,26.49,-1.05,2.05,-35.59,-3.17,27.05,300.20,424.88,457.29,-3.09,-32.42,-3.33,-35.51,26.29,76.43,1.65,137.03,4.92,24.50,22.85,23.29,#¡DIV/0!,0.22,0.05,31.09,87.90,0.05,13.70,18.56,14.20,17.12,0.00
23/09/2018,01:30:00,11.95,26.46,-1.51,1.44,-36.85,-3.47,27.04,300.19,423.57,456.95,-2.95,-33.38,-0.97,-36.32,26.62,75.28,1.43,138.93,6.21,24.52,22.82,23.34,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.73,18.53,14.23,17.09,0.00
23/09/2018,02:00:00,11.92,26.28,-1.51,1.33,-36.32,-4.60,26.56,299.71,421.19,452.90,-2.85,-31.72,-0.93,-34.56,26.23,78.89,1.08,131.40,5.64,24.31,22.58,23.13,#¡DIV/0!,0.23,0.05,31.08,87.90,0.05,13.75,18.51,14.25,17.07,0.00
23/09/2018,02:30:00,11.89,25.90,-1.21,1.33,-33.09,-2.94,25.78,298.93,419.69,449.84,-2.54,-30.14,-1.56,-32.68,25.46,83.30,1.06,116.10,6.91,23.66,21.89,22.48,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.78,18.48,14.28,17.04,0.00
23/09/2018,03:00:00,11.87,25.57,-1.02,1.51,-34.29,-2.11,25.52,298.67,416.90,449.07,-2.53,-32.18,-1.55,-34.71,24.94,84.43,1.24,107.23,6.40,23.07,21.25,21.90,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.79,18.47,14.30,17.02,0.00
23/09/2018,03:30:00,11.84,25.38,-1.27,1.42,-33.49,-0.97,25.37,298.52,416.76,449.28,-2.69,-32.51,-1.31,-35.20,24.95,83.97,1.56,103.57,7.85,22.77,20.89,21.60,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.78,18.48,14.29,17.02,0.00
23/09/2018,04:00:00,11.82,25.29,-1.28,1.35,-33.78,-1.08,25.42,298.57,416.78,449.47,-2.62,-32.70,-1.22,-35.32,25.14,84.05,1.45,99.00,7.93,22.71,20.75,21.53,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.87,18.40,14.38,16.95,0.00
23/09/2018,04:30:00,11.81,25.19,-1.19,1.28,-32.43,-1.16,25.26,298.41,417.17,448.44,-2.47,-31.27,-1.14,-33.74,25.03,86.07,1.35,95.70,4.74,22.64,20.64,21.45,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.82,18.44,14.33,16.98,0.00
23/09/2018,05:00:00,11.79,25.04,-1.23,1.24,-32.09,-0.52,25.02,298.17,416.06,447.62,-2.46,-31.56,-1.07,-34.03,24.83,87.63,1.44,96.73,3.72,22.42,20.38,21.23,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.80,18.47,14.30,17.01,0.00
23/09/2018,05:30:00,11.77,24.88,-0.97,1.23,-29.78,-0.03,24.86,298.01,417.45,447.20,-2.20,-29.75,-1.52,-31.95,24.67,88.50,1.46,87.63,4.65,22.18,20.12,21.00,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.80,18.47,14.31,17.01,0.00
23/09/2018,06:00:00,11.75,24.83,-1.02,0.98,-29.14,-0.25,24.92,298.07,418.46,447.35,-2.00,-28.89,-1.02,-30.90,24.70,88.80,1.13,70.29,6.29,22.16,20.07,20.99,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.81,18.45,14.32,16.99,0.00
23/09/2018,06:30:00,11.75,24.69,3.98,2.21,-29.48,0.72,24.49,297.64,415.52,445.73,1.76,-30.21,0.64,-28.45,24.57,90.10,1.01,45.35,7.91,21.98,19.87,20.80,#¡DIV/0!,0.22,0.05,31.10,87.90,0.05,13.73,18.54,14.24,17.07,0.00
23/09/2018,07:00:00,11.92,24.85,41.72,12.30,-32.40,1.66,25.37,298.52,417.89,451.95,29.42,-34.06,0.30,-4.64,25.16,89.57,1.11,64.38,10.38,22.21,20.09,21.08,#¡DIV/0!,0.22,0.05,31.10,87.90,0.05,13.73,18.54,14.23,17.08,0.00
23/09/2018,07:30:00,12.45,26.02,127.13,29.83,-40.92,-0.69,28.01,301.16,425.50,465.73,97.31,-40.23,0.24,57.08,27.26,82.11,1.37,74.72,12.86,24.35,22.25,23.29,#¡DIV/0!,0.23,0.05,31.08,87.90,0.05,13.75,18.49,14.26,17.01,0.00
23/09/2018,08:00:00,12.21,27.73,219.36,41.91,-47.99,-4.88,30.55,303.70,434.39,477.50,177.45,-43.11,0.19,134.34,29.42,72.32,1.44,84.60,17.57,27.63,25.74,26.76,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.86,18.39,14.37,16.92,0.00
23/09/2018,08:30:00,12.14,29.30,309.87,53.93,-53.35,-8.43,32.63,305.78,442.37,487.29,255.94,-44.91,0.17,211.03,30.93,67.42,1.21,88.28,17.39,30.45,29.00,29.83,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.86,18.37,14.37,16.92,0.00
23/09/2018,09:00:00,12.07,30.55,332.13,53.49,-54.06,-9.86,33.70,306.85,448.62,492.82,278.64,-44.20,0.15,234.43,31.53,65.88,1.73,125.03,26.33,32.62,31.66,32.17,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.87,18.37,14.38,16.92,0.00
23/09/2018,09:30:00,12.20,30.81,180.33,25.99,-44.92,-6.72,32.24,305.39,448.27,486.47,154.34,-38.20,0.14,116.14,31.03,67.20,1.27,130.13,19.63,33.10,32.45,32.55,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.90,18.36,14.41,16.89,0.00
23/09/2018,10:00:00,12.33,30.84,281.96,43.94,-36.89,-3.92,32.41,305.56,457.40,490.37,238.02,-32.97,0.16,205.05,31.09,62.88,1.71,141.97,17.20,32.87,32.37,32.20,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.90,18.35,14.41,16.88,0.00
23/09/2018,10:30:00,12.23,31.46,450.80,70.55,-43.81,-4.66,34.21,307.36,462.23,501.38,380.25,-39.15,0.15,341.09,31.68,62.44,1.86,172.40,24.30,33.87,33.43,33.17,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.89,18.36,14.40,16.89,0.00
23/09/2018,11:00:00,12.13,32.31,601.71,93.64,-51.88,-4.51,36.34,309.49,468.33,515.70,508.07,-47.37,0.15,460.70,32.59,60.94,1.83,199.37,27.76,35.39,35.07,34.73,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.90,18.35,14.41,16.90,0.00
23/09/2018,11:30:00,12.24,32.66,207.83,28.46,-40.89,-9.13,34.50,307.65,467.09,498.85,179.37,-31.75,0.13,147.62,32.31,60.71,1.96,154.90,32.06,35.93,35.89,35.41,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.89,18.36,14.40,16.89,0.00
23/09/2018,12:00:00,12.72,32.17,266.75,41.73,-25.90,-1.48,31.67,304.82,463.60,488.02,225.02,-24.42,0.16,200.60,30.74,55.80,3.13,108.90,14.54,34.82,34.89,34.29,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.89,18.36,14.41,16.88,0.00
23/09/2018,12:30:00,12.34,32.35,599.27,96.47,-33.67,1.00,35.02,308.17,477.91,512.58,502.80,-34.67,0.16,468.13,32.65,51.38,1.94,67.65,16.82,34.81,34.76,34.22,#¡DIV/0!,0.23,0.05,31.09,87.90,0.05,13.88,18.36,14.39,16.89,0.00
23/09/2018,13:00:00,12.22,34.00,865.36,133.63,-54.08,-4.19,39.25,312.40,485.98,535.87,731.74,-49.89,0.15,681.85,34.97,47.88,2.08,59.23,26.05,37.99,37.92,37.45,#¡DIV/0!,0.23,0.05,31.10,87.90,0.05,13.80,18.40,14.31,16.94,0.00
